BioComment,JRH_Final_Ref_Cod,DataSource,StationID,UID,Latitude,Longitude,Sta_Desc,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,VAHU6,ASSESS_REG,OFFICE_NM,VaName,Tidal,VAHUSB,FedName,HUC10,Basin,BASIN_CODE,Basin_Code,CountyCityName,FIPS,BASINS_HUC_12,WQS_ID,WQS_CLASS,WQS_SPSTDS,WQS_PWS,WQS_TROUT,WQS_TIER_III,Order,totalArea_sqMile,ELEVMIN,ELEVMAX,ELEVMEAN,ELEVSD,ELEVRANGE,SLPMIN,SLPMAX,SLPMEAN,SLPSD,SLPRANGE,wshdRain_mmyr,siteRain_mmyr,wshdRain_inyr,siteRain_inyr,wshedRain_inyr
,Ref,VDEQ_BUG,4ACAS003.45,4ACAS003.45_2016,36.5595,-79.67980556,Cascade Cr @ rt 622 (Cascade Road),45,Piedmont,45g,Triassic Basins,RD31,BRRO,Blue Ridge,Cascade Creek,N,RD,Cascade Creek,0301010309,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101030902,RL_4A_056364,IV,PWS,Yes,,,3,21.97678042,168,316,239.0553012,29.55960235,148,0,19.68086624,4.977916503,2.702491815,19.68086624,7876.49,310.0981989,,44.20081127,1122.7
,Ref,VDEQ_BUG,4AFRV017.85,4AFRV017.85_2013,37.19569444,-78.9505,Falling River just upstream of Rte 615,45,Piedmont,45g,Triassic Basins,RU69,BRRO,Blue Ridge,Falling River-Suck Creek,N,RU,Suck Creek-Falling River,0301010202,Roanoke River Basin,4A,Roanoke,Campbell,031,030101020205,RL_4A_104511,III,,,,,4,111.4779091,128,437,223.7243315,31.97865203,309,0,39.70933914,5.085969322,3.060094061,39.70933914,31399.17,1079.14,1236.188463,42.48584971,
,Ref,VDEQ_BUG,4AFSF013.80,4AFSF013.80_2018,37.297658,-79.013206,S F Falling R S of Rt 656/737 intersect,45,Piedmont,45e,Northern Inner Piedmont,RU67,BRRO,Blue Ridge,South Fork Falling River-Button Creek,N,RU,Button Creek-South Fork Falling River,0301010202,Roanoke River Basin,4A,Roanoke,Campbell,031,030101020203,RL_4A_118149,III,,,,,3,9.594550691,193,421,252.722873,32.08577219,228,0,31.89638138,5.292934033,3.856632218,31.89638138,3245.19,1084.37,127.7634548,42.69175534,
,Ref,VDEQ_BUG,4AGEO006.26,4AGEO006.26_2011,36.93277778,-79.30958333,Georges Ck app. 1k dwstr of Rt 40,45,Piedmont,45e,Northern Inner Piedmont,RD57,BRRO,Blue Ridge,Whitehorn Creek-Georges Creek,N,RD,Georges Creek-Whitehorn Creek,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050202,,,,,,,3,9.894099786,194,339,256.587096,25.2520741,145,0,17.53904533,3.674698523,1.945674123,17.53904533,3333.6,1114.1,131.24416540000001,43.86222841,
,Ref,VDEQ_BUG,4ALOA000.62,,37.075275,-79.466786,Long Branch @ Rte 733,45,Piedmont,45e,Northern Inner Piedmont,RU38,BRRO,Blue Ridge,Roanoke River/Leesville Lake-Old Womans Creek,N,RU,Old Womans Creek-Leesville Lake,0301010113,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011302,RL_4A_087681,III,,,,,,,,,,,,,,,,,,,,,
,Ref,VDEQ_BUG,4ARAB006.49,,37.018322,-79.275692,Reed Creek @ Rte 642,45,Piedmont,45e,Northern Inner Piedmont,RU48,BRRO,Blue Ridge,Roanoke River-Reed Creek,N,RU,Reed Creek-Roanoke River,0301010113,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101011305,RL_4A_090231,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2BACH000.46,2BACH000.46_2018,37.392758,-79.055133,Archer Creek upstream of Mt. Athos Rd,45,Piedmont,45e,Northern Inner Piedmont,JM13,BRRO,Blue Ridge,James River-Archer Creek,N,JM,Archer Creek-James River,0208020304,James River Basin,2B,James-Middle,Campbell,031,020802030401,RL_2B_118383,III, ,,,,2,8.450047373,157,288,231.5582191,23.48378751,131,0,32.89302444,5.747208072,3.665606095,32.89302444,2144.95,1056.75,84.446896,41.60435318,
,Int,VDEQ_BUG,2BBUF000.25,2BBUF000.25_2015,37.61969444,-78.898,Buffalo R just upstream of Tye R confl,45,Piedmont,45e,Northern Inner Piedmont,JM31,BRRO,Blue Ridge,Buffalo River-Rocky Creek,N,JM,Rocky Creek-Buffalo River,0208020306,James River Basin,2B,James-Middle,Nelson,125,020802030604,RL_2B_120708,III, ,,,,4,153.397429,133,1235,306.7045288,181.142797,1102,0,41.93174744,9.588922287,6.892255305,41.93174744,45456.7,1123.32,1789.634825,44.22522073,
,Int,VDEQ_BUG,2BHAZ008.51,2BHAZ008.51_2015,37.49619444,-79.1515,Harris Cr above rt 675 (winesap Rd),45,Piedmont,45e,Northern Inner Piedmont,JM08,BRRO,Blue Ridge,Harris Creek,N,JM,Harris Creek,0208020303,James River Basin,2B,James-Middle,Amherst,009,020802030302,RL_2B_113643,III,PWS,Yes,,,3,34.38757874,195,892,306.9395866,99.98920412,697,0,39.41800308,9.439755184,6.507148676,39.41800308,10053.94,1097.42,395.8246232,43.20553514,
,Int,VDEQ_BUG,2BHOY002.92,,37.59262778,-79.23449722,Horseley Ck @ Rte 642,45,Piedmont,45e,Northern Inner Piedmont,JM06,BRRO,Blue Ridge,Pedlar River-Horsley Creek,N,JM,Horsley Creek-Pedlar River,0208020302,James River Basin,2B,James-Middle,Amherst,009,020802030203,RL_2B_113421,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-BKW000.40,,37.41944444,-79.14611111,Blackwater Cr @ Rivermont Ave,45,Piedmont,45e,Northern Inner Piedmont,JM10,BRRO,Blue Ridge,Blackwater Creek,N,JM,Blackwater Creek,0208020303,James River Basin,2B,James-Middle,Lynchburg,680,020802030304,RL_2B_112609,III,,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-HAZ006.91,,37.486653,-79.168817,Downstream of Hwy 130,45,Piedmont,45e,Northern Inner Piedmont,JM08,BRRO,Blue Ridge,Harris Creek,N,JM,Harris Creek,0208020303,James River Basin,2B,James-Middle,Amherst,009,020802030302,RL_2B_113684,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-IVA012.13,,37.39027778,-79.2825,Ivy Cr @ rt 662,45,Piedmont,45e,Northern Inner Piedmont,JM09,BRRO,Blue Ridge,Ivy Creek-Cheese Creek,N,JM,Cheese Creek-Ivy Creek,0208020303,James River Basin,2B,James-Middle,Bedford,019,020802030303,RL_2B_111889,III,,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-JTH001.52,,37.46833333,-79.21,Rt. 645 (Trents Ferry Road),45,Piedmont,45e,Northern Inner Piedmont,JM07,BRRO,Blue Ridge,James River-Judith Creek,N,JM,Judith Creek-James River,0208020303,James River Basin,2B,James-Middle,Bedford,019,020802030301,,,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-JTH006.53,,37.46836,-79.262711,X of 761 & 647 just off 501 past Bnsboro,45,Piedmont,45e,Northern Inner Piedmont,JM07,BRRO,Blue Ridge,James River-Judith Creek,N,JM,Judith Creek-James River,0208020303,James River Basin,2B,James-Middle,Bedford,019,020802030301,RL_2B_113069,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-RLD000.48,,37.60916667,-78.21166667,Reynolds Creek @ Rt. 615 Bridge,45,Piedmont,45f,Northern Outer Piedmont,JM70,PRO,Piedmont,Willis River-Trice Lake,N,JM,Trice Lake-Willis River,0208020503,James River Basin,2B,James-Middle,Cumberland,049,020802050303,,,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,2-STW004.84,2-STW004.84_2011,37.42569444,-78.97408333,Stonewall Cr just upstream of Rt 611,45,Piedmont,45e,Northern Inner Piedmont,JM14,BRRO,Blue Ridge,James River-Stonewall Creek,N,JM,Stonewall Creek-James River,0208020304,James River Basin,2B,James-Middle,Appomattox,011,020802030402,,,,,,,3,7.280745774,173,275,229.0527224,17.11932288,102,0,21.98127365,5.271758999,2.957073679,21.98127365,2166.49,1077.46,85.29492795,42.41970795,
,Int,VDEQ_BUG,2-TNR000.25,,37.59888889,-78.99583333,Turner Cr @ rt 739 Boxwood Farm Rd,45,Piedmont,45e,Northern Inner Piedmont,JM29,BRRO,Blue Ridge,Buffalo River-Stonewall Creek,N,JM,Stonewall Creek-Buffalo River,0208020306,James River Basin,2B,James-Middle,Amherst,009,020802030602,RL_2B_120011,III, ,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AALN016.38,,36.70666667,-78.36916667,"ALLEN CREEK, RT. 660 BRIDGE",45,Piedmont,45c,Carolina Slate Belt,RL10,BRRO,Blue Ridge,Allen Creek-Layton Creek,N,RL,Layton Creek-Allen Creek,0301010601,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,030101060101,RL_4A_129898,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABAC002.57,,37.154272,-79.384783,Back Creek @ Rte 628 Bishop Creek Road,45,Piedmont,45e,Northern Inner Piedmont,RU45,BRRO,Blue Ridge,Goose Creek-Back Creek,N,RU,Back Creek-Goose Creek,0301010112,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011203,RL_4A_089420,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABAN057.85,,36.80458333,-79.33558333,Banister 0.2 miles DS of Cherrystne Ck,45,Piedmont,45g,Triassic Basins,RD58,BRRO,Blue Ridge,Banister River-Shockoe Creek,N,RD,Shockoe Creek-Banister River,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050203,RL_4A_083260,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABEE000.80,,36.54361111,-78.62444444,RT. 727 BRIDGE,45,Piedmont,45c,Carolina Slate Belt,RL01,BRRO,Blue Ridge,Johnson Creek-John H Kerr Reservoir,N,RL,Beech Creek-Johnson Creek,0301010208,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,030101020803,RL_4A_098173,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABIR011.55,,36.70305556,-79.21777778,Birch Cr. @ rte 729-Kentuck rd,45,Piedmont,45e,Northern Inner Piedmont,RD47,BRRO,Blue Ridge,Birch Creek,N,RD,Birch Creek,0301010403,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101040305,RL_4A_084421,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABLS002.11,,36.9449,-79.165501,Blacks Creek @ HWY 40,45,Piedmont,45g,Triassic Basins,RD60,BRRO,Blue Ridge,Banister River-Allen Creek,N,RD,Allen Creek-Banister River,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050205,RL_4A_090569,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABMN000.65,,36.57458889,-78.73965833,Big Mountain Br @ 606 Rice School Rd,45,Piedmont,45c,Carolina Slate Belt,RD75,BRRO,Blue Ridge,Aarons Creek-John H Kerr Reservoir,N,RD,Aarons Creek-John H Kerr Reservoir,0301010407,Roanoke River Basin,4A,Roanoke,Halifax,083,030101040702,RL_4A_097187,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABST009.45,4ABST009.45_2014,36.73188889,-78.617,Bluestone Creek just upstream of Rte 699,45,Piedmont,45c,Carolina Slate Belt,RU91,BRRO,Blue Ridge,Bluestone Creek-Otter Creek,N,RU,Otter Creek-Bluestone Creek,0301010207,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,030101020701,RL_4A_100288,III,PWS,Yes,,,4,45.88225141,99,194,146.5857587,16.56689421,95,0,20.67290878,3.165441194,1.707223866,20.67290878,12005.12,1073.23,472.6427749,42.25317242,
,Int,VDEQ_BUG,4ABUB000.06,,37.20333333,-78.73472222,Big Cub Creek @ Rt. 701,45,Piedmont,45e,Northern Inner Piedmont,RU76,BRRO,Blue Ridge,Big Cub Creek,N,RU,Big Cub Creek,0301010203,Roanoke River Basin,4A,Roanoke,Charlotte,037,030101020301,RL_4A_108206,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ABWA002.00,,37.25201667,-79.32430833,Below Rt. 24 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU56,BRRO,Blue Ridge,Buffalo Creek,N,RU,Buffalo Creek,0301010115,Roanoke River Basin,4A,Roanoke,Bedford,019,030101011502,RL_4A_091924,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AFAL006.61,4AFAL006.61_2014,36.65119444,-79.37988889,Fall Creek upstream of business 29,45,Piedmont,45e,Northern Inner Piedmont,RD38,BRRO,Blue Ridge,Fall Creek,N,RD,Fall Creek,0301010401,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101040101,RL_4A_081830,III,,,,,3,13.90730148,144,355,207.2103208,27.97872824,211,0,17.92007446,3.588391572,2.064460754,17.92007446,4460.74,1102.24,175.6197799,43.39529902,
,Int,VDEQ_BUG,4AFCA001.40,,37.21166667,-79.26444444,FLAT CR @ RT. 696 BR,45,Piedmont,45e,Northern Inner Piedmont,RU58,BRRO,Blue Ridge,Flat Creek,N,RU,Flat Creek,0301010115,Roanoke River Basin,4A,Roanoke,Campbell,031,030101011504,RL_4A_092123,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AFRV007.57,,37.100806,-78.947311,East of Rte 868,45,Piedmont,45e,Northern Inner Piedmont,RU69,BRRO,Blue Ridge,Falling River-Suck Creek,N,RU,Suck Creek-Falling River,0301010202,Roanoke River Basin,4A,Roanoke,Campbell,031,030101020205,RL_4A_104086,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AFRY006.08,4AFRY006.08_2003,36.94796944,-79.44736389,Rt. 40 Bridge,45,Piedmont,45e,Northern Inner Piedmont,RU37,BRRO,Blue Ridge,Pigg River-Fryingpan Creek,N,RU,Fryingpan Creek-Pigg River,0301010110,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101011002,RL_4A_087958,III,,,,,2,4.812879416,230,300,265.1004697,14.56711278,70,0,10.71500874,3.107127786,1.548316011,10.71500874,2235.71,1108.23,88.02012627,43.63112592,
,Int,VDEQ_BUG,4AGEO006.26,4AGEO006.26_2011,36.93277778,-79.30958333,Georges Ck app. 1k dwstr of Rt 40,45,Piedmont,45e,Northern Inner Piedmont,RD57,BRRO,Blue Ridge,Whitehorn Creek-Georges Creek,N,RD,Georges Creek-Whitehorn Creek,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050202,,,,,,,3,9.894099786,194,339,256.587096,25.2520741,145,0,17.53904533,3.674698523,1.945674123,17.53904533,3333.6,1114.1,131.24416540000001,43.86222841,
,Int,VDEQ_BUG,4AGEO006.73,,36.93626389,-79.31164722,georges cr @ rt 40,45,Piedmont,45e,Northern Inner Piedmont,RD57,BRRO,Blue Ridge,Whitehorn Creek-Georges Creek,N,RD,Georges Creek-Whitehorn Creek,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050202,RL_4A_089870,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AGEO007.12,,36.937256,-79.316678,upstream of Hwy 40,45,Piedmont,45e,Northern Inner Piedmont,RD57,BRRO,Blue Ridge,Whitehorn Creek-Georges Creek,N,RD,Georges Creek-Whitehorn Creek,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050202,RL_4A_089882,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AGRT003.82,,36.59305555,-78.09083333,"GREAT CREEK, RT. 619 BRIDGE",45,Piedmont,45f,Northern Outer Piedmont,RL18,BRRO,Blue Ridge,Roanoke River/Lake Gaston-Great Creek,N,RL,Great Creek-Lake Gaston,0301010603,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,030101060302,RL_4A_133022,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ALAW002.38,4ALAW002.38_2014,36.66629722,-79.35279167,LAWLESS CR 40M BELOW RT 719,45,Piedmont,45e,Northern Inner Piedmont,RD38,BRRO,Blue Ridge,Fall Creek,N,RD,Fall Creek,0301010401,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101040101,RL_4A_081812,III,,,,,2,4.026041648,164,251,211.226471,15.24862702,87,0,9.702907562,2.954849643,1.40596946,9.702907562,1114.77,43.88860638,,43.67994485,1109.47
,Int,VDEQ_BUG,4ALAW002.43,,36.66638889,-79.3525,Lawless Creek @ Lawless Creek Rd,45,Piedmont,45e,Northern Inner Piedmont,RD38,BRRO,Blue Ridge,Fall Creek,N,RD,Fall Creek,0301010401,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101040101,RL_4A_081812,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ALPP004.46,,36.60024167,-77.99693889,Little Poplar at Dr. Purdy Road,45,Piedmont,45f,Northern Outer Piedmont,RL20,BRRO,Blue Ridge,Poplar Creek,N,RL,Poplar Creek,0301010603,Roanoke River Basin,4A,Roanoke,Brunswick,025,030101060304,RL_4A_142831,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ALPP004.52,4ALPP004.52_2013,36.6142,-77.9771,Little Poplar East of 659,45,Piedmont,45f,Northern Outer Piedmont,RL20,BRRO,Blue Ridge,Poplar Creek,N,RL,Poplar Creek,0301010603,Roanoke River Basin,4A,Roanoke,Brunswick,025,030101060304,RL_4A_142817,III,PWS,Yes,,,2,2.112665625,80,127,106.1721884,9.249789634,47,0,12.52687168,3.086230924,1.817485604,12.52687168,1112.46,1111.16,43.79766145,43.74648032,
,Int,VDEQ_BUG,4ALRO010.18,,37.10138889,-78.5625,RTE 604 (Abilene Rd),45,Piedmont,45f,Northern Outer Piedmont,RU81,BRRO,Blue Ridge,Roanoke Creek-Spring Creek,N,RU,Spring Creek-Roanoke Creek,0301010205,Roanoke River Basin,4A,Roanoke,Charlotte,037,030101020501,RL_4A_137688,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ALUB000.12,,37.20416667,-78.73333333,RTE 691 (Tower Rd/Thortons Mill Rd),45,Piedmont,45e,Northern Inner Piedmont,RU77,BRRO,Blue Ridge,Little Cub Creek,N,RU,Little Cub Creek,0301010203,Roanoke River Basin,4A,Roanoke,Charlotte,037,030101020302,RL_4A_108223,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ALYH000.50,,37.11230556,-79.2889,Lynch Cr @ Foot Bridge - City Park,45,Piedmont,45e,Northern Inner Piedmont,RU48,BRRO,Blue Ridge,Roanoke River-Reed Creek,N,RU,Reed Creek-Roanoke River,0301010113,Roanoke River Basin,4A,Roanoke,Campbell,031,030101011305,RL_4A_091537,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AMEY006.72,4AMEY006.72_2013,37.1835,-79.03488889,Mollys Creek E of Rte 650,45,Piedmont,45e,Northern Inner Piedmont,RU68,BRRO,Blue Ridge,Mollys Creek,N,RU,Mollys Creek,0301010202,Roanoke River Basin,4A,Roanoke,Campbell,031,030101020204,RL_4A_104314,III,,,,,3,19.12968763,165,382,233.1335884,25.50507368,217,0,23.09424019,4.159060892,2.309902021,23.09424019,5386.54,1084.96,212.0686185,42.7149837,
,Int,VDEQ_BUG,4AMIL000.14,4AMIL000.14_2017,36.8755,-79.276556,Mill Creek upstream of Dry Branch,45,Piedmont,45g,Triassic Basins,RD56,BRRO,Blue Ridge,Whitehorn Creek-Mill Creek,N,RD,Mill Creek-Whitehorn Creek,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050201,RL_4A_086180,III,PWS,Yes,,,3,10.98067627,160,283,218.7172725,22.92778489,123,0,14.74121189,3.154791124,1.773103259,14.74121189,4507.15,1111.75,177.4469462,43.76970868,
,Int,VDEQ_BUG,4AMIL002.17,,36.86889722,-79.30553333,Mill Creek @ rt 690 (Coles Rd.),45,Piedmont,45e,Northern Inner Piedmont,RD56,BRRO,Blue Ridge,Whitehorn Creek-Mill Creek,N,RD,Mill Creek-Whitehorn Creek,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050201,RL_4A_086192,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4AMRY003.02,4AMRY003.02_2015,36.69227778,-79.00138889,Miry Ck downstream of Rte 681,45,Piedmont,45e,Northern Inner Piedmont,RD48,BRRO,Blue Ridge,Miry Creek,N,RD,Miry Creek,0301010404,Roanoke River Basin,4A,Roanoke,Halifax,083,030101040401,RL_4A_093769,III,,,,,3,13.76465087,101,203,145.9937919,17.94719232,102,0,20.4024086,3.976142288,2.237085138,20.4024086,4407.77,1102.59,173.5343457,43.40907856,
,Int,VDEQ_BUG,4AMRY003.58,,36.69156111,-79.01143056,Route 681 (Union Church Road),45,Piedmont,45e,Northern Inner Piedmont,RD48,BRRO,Blue Ridge,Miry Creek,N,RD,Miry Creek,0301010404,Roanoke River Basin,4A,Roanoke,Halifax,083,030101040401,RL_4A_093762,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4APEC002.42,,36.78833333,-79.00666667,Polecat Cr. @ Rt. 832,45,Piedmont,45e,Northern Inner Piedmont,RD65,BRRO,Blue Ridge,Banister River-Polecat Creek,N,RD,Polecat Creek-Banister River,0301010504,Roanoke River Basin,4A,Roanoke,Halifax,083,030101050401,RL_4A_095192,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4APEN000.05,4APEN000.05_2018,36.640539,-78.794703,Pensions Br East of Rt 738 Kingwoods Rd,45,Piedmont,45c,Carolina Slate Belt,RD74,BRRO,Blue Ridge,Hyco River/John H Kerr Reservoir-Larkin Branch,N,RD,Larkin Branch-Hyco River,0301010406,Roanoke River Basin,4A,Roanoke,Halifax,083,030101040608,RL_4A_097536,III,PWS,Yes,,,1,2.186005097,93,168,126.2970838,15.35714495,75,0,13.09744072,3.573652619,1.9719319,13.09744072,1089.77,1089.77,42.90435388,42.90435388,
,Int,VDEQ_BUG,4APKP002.31,,36.55694444,-79.40333333,"PUMPKIN CR.,old RT 86",45,Piedmont,45e,Northern Inner Piedmont,RD39,BRRO,Blue Ridge,Dan River-Pumpkin Creek,N,RD,Pumpkin Creek-Dan River,0301010401,Roanoke River Basin,4A,Roanoke,Danville,590,030101040102,RL_4A_081449,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4APOP000.10,4APOP000.10_2012,36.69019444,-78.52188889,Popes Ck E of 845 S of 698,45,Piedmont,45c,Carolina Slate Belt,RU93,BRRO,Blue Ridge,Bluestone Creek-Goodell Creek,N,RU,Goodell Creek-Bluestone Creek,0301010207,Roanoke River Basin,4A,Roanoke,Mecklenburg,117,030101020703,,,,,,,2,2.808531779,106,155,127.1423456,8.463985631,49,0,9.087883949,2.572917317,1.460461304,9.087883949,6457.81,1063.33,254.2446255,41.86340843,
,Int,VDEQ_BUG,4ARAB000.52,,37.09944445,-79.28138889,Reed Cr @ Grit Road (Rt 668),45,Piedmont,45e,Northern Inner Piedmont,RU48,BRRO,Blue Ridge,Roanoke River-Reed Creek,N,RU,Reed Creek-Roanoke River,0301010113,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101011305,RL_4A_091542,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ARAB003.64,4ARAB003.64_2012,37.057,-79.26838889,Reed Ck just dwnstrm of 638,45,Piedmont,45e,Northern Inner Piedmont,RU48,BRRO,Blue Ridge,Roanoke River-Reed Creek,N,RU,Reed Creek-Roanoke River,0301010113,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101011305,RL_4A_090310,III,PWS,Yes,,,2,7.435678486,183,342,242.9939589,26.25827018,159,0,16.0875721,4.502656551,2.223219352,16.0875721,2186.92,1080.03,86.09925909,42.5208891,
,Int,VDEQ_BUG,4AROC006.93,,36.94969444,-78.66288889,Roanoke Cr app. 0.2 miles N of Saxe,45,Piedmont,45f,Northern Outer Piedmont,RU86,BRRO,Blue Ridge,Roanoke Creek-Lipscomb Branch,N,RU,Lipscomb Branch-Roanoke Creek,0301010205,Roanoke River Basin,4A,Roanoke,Charlotte,037,030101020506,,,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ASCE007.71,4ASCE007.71_2011,37.05819445,-79.32358333,Sycamore Cr betwn Rt 638 and Rt 642,45,Piedmont,45e,Northern Inner Piedmont,RU47,BRRO,Blue Ridge,Sycamore Creek-Little Sycamore Creek,N,RU,Little Sycamore Creek-Sycamore Creek,0301010113,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101011304,,,,,,,2,12.52428294,198,348,254.1867807,21.47465306,150,0,18.04278755,4.283185786,2.348495744,18.04278755,5457.36,1089.56,214.8568089,42.89608616,
,Int,VDEQ_BUG,4ASDE002.18,4ASDE002.18_2012,36.76519445,-79.29608333,Sweden Fork just upstream of 707,45,Piedmont,45e,Northern Inner Piedmont,RD63,BRRO,Blue Ridge,Upper Sandy Creek,N,RD,Upper Sandy Creek,0301010503,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050301,RL_4A_085644,III,,,,,2,9.291647035,170,294,216.8403069,20.60369876,124,0,14.0078392,3.478294128,1.84027658,14.0078392,2245.08,1115.48,88.38902411,43.91655915,
,Int,VDEQ_BUG,4ASDE002.65,4ASDE002.65_2010,36.76334444,-79.30136111,Sweden Fork W of 707 N of 662,45,Piedmont,45e,Northern Inner Piedmont,RD63,BRRO,Blue Ridge,Upper Sandy Creek,N,RD,Upper Sandy Creek,0301010503,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050301,,,,,,,2,8.423605273,172,294,218.5603818,20.44155695,122,0,14.0078392,3.483070116,1.863564529,14.0078392,2245.08,1120.8,88.38902411,44.12600808,
,Int,VDEQ_BUG,4ASNE005.10,,36.924797,-79.230078,downstream of Rte 927 (site 4ASNE005.30,45,Piedmont,45g,Triassic Basins,RD59,BRRO,Blue Ridge,Stinking River,N,RD,Stinking River,0301010502,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050204,RL_4A_090156,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ASRV022.99,,36.73944444,-79.61472222,Sandy River @ Wyatt Farm Road RT. 612,45,Piedmont,45e,Northern Inner Piedmont,RD35,BRRO,Blue Ridge,South Prong Sandy River-Tanyard Creek,N,RD,Tanyard Creek-South Prong Sandy River,0301010310,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101031002,RL_4A_057922,III,,,,,,,,,,,,,,,,,,,,,
,Int,VDEQ_BUG,4ASRW002.32,,36.76333333,-79.53527778,Strawberry Cr @ Strawberry Rd (Rt 750),45,Piedmont,45e,Northern Inner Piedmont,RD52,BRRO,Blue Ridge,Banister River-Strawberry Creek,N,RD,Strawberry Creek-Banister River,0301010501,Roanoke River Basin,4A,Roanoke,Pittsylvania,143,030101050101,RL_4A_082033,III,PWS,Yes,,,,,,,,,,,,,,,,,,,
