"SampleN","StationID","BenSampID","RepNum","Collection Date","Sample Comments","Collected By","Field Team","Entered By","Taxonomist","Entered Date","Gradient","Target Count","Season"
1,"4ARNF015.22","RNF1245",1,2010-04-07 10:00:00,NA,"GEORGEJ DEVLIN","GJD, RDM","GJD","GEORGEJ DEVLIN",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"2-JKS023.61","JKS1154",1,2010-05-05 10:30:00,NA,"GEORGEJ DEVLIN","RDM, GJD","GJD","GEORGEJ DEVLIN",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"6BXGD000.01","XGD74R200",1,2009-04-27 12:20:00,NA,"LANNYL SPARKS","REC","AJB","Amiee Budd",2010-06-29 00:00:00,"Riffle",200,"Spring"
1,"6CSFH082.78","SFH1105",1,2010-05-10 13:45:00,NA,"LANNYL SPARKS","REC","REC","RAYMONDE CUMBO",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"2-TYE028.94","TYE106R200",1,2009-09-21 11:30:00,NA,"WILLIAMJ VAN WART","bvw","RTT","ROBERT (TED)T TURNER",2010-06-29 00:00:00,"Riffle",200,"Fall"
1,"2-TYE028.94","TYE96R200",1,2009-05-18 10:45:00,NA,"WILLIAMJ VAN WART","bvw","BVW","WILLIAMJ VAN WART",2010-06-29 00:00:00,"Riffle",200,"Spring"
1,"8-MPN094.79","MPN709",1,2010-06-15 14:20:00,NA,"JEANNEM CLASSEN","WGB/JMC","WGB","GREGW BROWN",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"7-TAY003.11","TAYTRO23",1,2010-05-13 09:55:00,NA,"ANTONEG SILVIA","AGS, CMR","AGS","ANTONEG SILVIA",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"2-BEV002.00","BEV78R200",1,2009-05-27 13:45:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2010-06-29 00:00:00,"MACS",200,"Spring"
1,"4AMCH000.53","MCH183R200",1,2009-11-02 11:30:00,NA,"GEORGEJ DEVLIN","gjd","RDM","RICHARD (DREW)D MILLER",2010-06-29 00:00:00,"Riffle",200,"Fall"
1,"6BSTC000.04","STC76R200",1,2009-04-27 09:40:00,NA,"LANNYL SPARKS","REC","AJB","Amiee Budd",2010-06-29 00:00:00,"Riffle",200,"Spring"
1,"5ANMR029.33","NMR617",1,2010-05-26 11:00:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2010-07-08 00:00:00,"Riffle",200,"Spring"
1,"2BHOX000.62","HOX125R200",1,2009-12-02 11:35:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2010-06-29 00:00:00,"Riffle",200,"Fall"
1,"6BMTN003.94","MTN1082",1,2010-05-11 10:45:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"6BMLG000.55","MLG716",1,2008-10-02 11:15:00,NA,"LANNYL SPARKS","LLS","GJP","Greg Pond",2020-07-30 17:19:58,"Riffle",200,"Fall"
1,"6AFRY006.70","FRY84R200",1,2009-05-19 13:00:00,NA,"LANNYL SPARKS","REC","AJB","Amiee Budd",2010-06-29 00:00:00,"Riffle",200,"Spring"
1,"4AWNN000.10","WNN1109",1,2010-03-22 10:45:00,NA,"KELLYJ HAZLEGROVE","mjs","MSJ","MIKEJ SHAVER",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"6CLIB001.06","LIB138",1,2009-11-05 11:00:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2010-05-03 00:00:00,"Riffle",200,"Fall"
1,"6BXGD000.01","XGD141",1,2009-09-30 10:45:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2010-05-04 00:00:00,"Riffle",200,"Fall"
1,"2-BUF026.43","BUF134R200",1,2009-09-30 10:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2010-06-29 00:00:00,"Riffle",200,"Fall"
1,"2-SMN002.19","SMN1139",1,2010-03-24 13:45:00,NA,"WARRENH SMIGO","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"2-JMS115.29","JMS166R200",1,2009-09-18 16:15:00,NA,"WARRENH SMIGO","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2010-06-29 00:00:00,"Riffle",200,"Fall"
1,"8-RDB003.36","RDB695",1,2010-05-12 12:15:00,NA,"GREGW BROWN","WGB/JMC","WGB","GREGW BROWN",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"7-TLR000.75","TLRTRO23",1,2010-05-13 09:00:00,NA,"ANTONEG SILVIA","AGS, CMR","AGS","ANTONEG SILVIA",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"7-FRB001.94","FRBTRO1",1,2010-05-13 10:55:00,NA,"ANTONEG SILVIA","AGS, CMR","AGS","ANTONEG SILVIA",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"7-CMS002.00","CMS15R200",1,2009-06-09 12:50:00,"2 Planariidae","WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2010-06-29 00:00:00,"MACS",200,"Spring"
1,"3-CAT011.62","CAT69R200",1,2009-06-09 11:00:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2010-06-29 00:00:00,"MACS",200,"Spring"
1,"1AXLR000.44","XLR688",1,2010-04-12 13:00:00,"Very shallow, flow not going into nets well, possibly intermittent","GREGW BROWN","WGB/JMC","JMC","JEANNEM CLASSEN",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"2-WRD005.40","WRD160R200",1,2009-10-22 15:00:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2010-06-29 00:00:00,"MACS",200,"Fall"
1,"6ADOT000.46","DOT1080",1,2010-04-26 11:00:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"2-SFT025.32","SFT16R200",1,2009-04-28 13:00:00,NA,"WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2010-06-29 00:00:00,"MACS",200,"Spring"
1,"2-BLB002.23","BLB1138",1,2010-03-24 11:30:00,NA,"WARRENH SMIGO","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"9-ISL003.05","ISL1106",1,2010-05-13 10:45:00,NA,"LANNYL SPARKS","REC","REC","RAYMONDE CUMBO",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"3-XHQ000.35","XHQ692",1,2010-05-24 12:00:00,"Ephemeral stream, no clean metals sample, not deep enough","GREGW BROWN","WGB/JMC","JMC","JEANNEM CLASSEN",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"5AWIL002.42","WIL1130",1,2010-04-16 12:40:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"7-XDE000.40","XDETRO23",1,2010-04-20 11:40:00,NA,"ANTONEG SILVIA","AGS, CMR","AGS","ANTONEG SILVIA",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"6BNFC022.47","NFC720",1,2008-10-01 13:35:00,NA,"RAYMONDE CUMBO","LLS","GJP","Greg Pond",2020-07-30 17:19:58,"Riffle",200,"Fall"
1,"2-HOL003.15","HOL731",1,2010-04-27 10:55:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"2BWTN007.39","WTN612",1,2010-04-08 12:45:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2010-07-09 00:00:00,"Riffle",200,"Spring"
1,"6BPLC000.49","PLC732",1,2008-10-01 15:50:00,NA,"KELLYJ HAZLEGROVE","LLS","GJP","Greg Pond",2020-07-30 17:19:58,"Riffle",200,"Fall"
1,"6BGSY000.25","GSY681",1,2008-10-01 13:55:00,NA,"LANNYL SPARKS","LLS","GJP","Greg Pond",2020-07-30 17:19:58,"Riffle",200,"Fall"
1,"6BPAT000.13","PAT723",1,2008-10-01 12:33:00,NA,"RAYMONDE CUMBO","LLS","GJP","Greg Pond",2020-07-30 17:19:58,"Riffle",200,"Fall"
1,"2-NOR003.59","NOR616",1,2010-05-18 12:50:00,NA,"PAULAB NASH","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2010-07-08 00:00:00,"MACS",200,"Spring"
1,"2-NOR003.28","NOR615",1,2010-05-18 11:20:00,NA,"PAULAB NASH","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2010-07-08 00:00:00,"Riffle",200,"Spring"
1,"2-NOR000.20","NOR632",1,2010-05-18 10:15:00,NA,"PAULAB NASH","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"5AXBL001.18","XBL630",1,2010-04-07 11:05:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"5AXBL000.80","XBL629",1,2010-04-07 10:05:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"6CLIB001.06","LIB77R200",1,2009-05-04 15:10:00,NA,"LANNYL SPARKS","REC","AJB","Amiee Budd",2010-06-29 00:00:00,"Riffle",200,"Spring"
1,"6BTMP006.26","TMP744",1,2008-09-30 11:20:00,NA,"RAYMONDE CUMBO","LLS","GJP","Greg Pond",2020-07-30 17:19:58,"Riffle",200,"Fall"
1,"9-RDC049.82","RDC1076",1,2010-06-03 13:53:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"2-POL019.63","POL135R200",1,2009-11-09 11:45:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2010-06-29 00:00:00,"Riffle",200,"Fall"
1,"8-AYL002.27","AYL70R200",1,2009-05-27 12:00:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2010-06-29 00:00:00,"MACS",200,"Spring"
1,"5AROW007.62","ROW1146",1,2010-04-12 11:30:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"2-BEV002.00","BEV173R200",1,2009-12-16 12:20:00,NA,"WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2010-06-29 00:00:00,"MACS",200,"Outside Sample Window"
1,"9-WLK033.29","WLK2203",1,2011-05-23 11:00:00,NA,"GEORGEJ DEVLIN","GJD, JH, AB","GJD","GEORGEJ DEVLIN",2012-01-24 00:00:00,"Riffle",200,"Spring"
1,"2-XVX000.62","XVX2099",1,2011-03-31 10:30:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2011-11-22 00:00:00,"Riffle",200,"Spring"
1,"4ASRE032.38","SRE1519",1,2010-09-22 12:30:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2011-07-01 00:00:00,"Riffle",200,"Fall"
1,"2-DCK003.94","DCK2741",1,2011-10-19 11:00:00,NA,"GEORGEJ DEVLIN","GD","GJD","GEORGEJ DEVLIN",2012-06-19 00:00:00,"Riffle",200,"Fall"
1,"1ABEC004.76","BEC1699",1,2011-06-08 13:00:00,"High flows all spring season","GREGW BROWN","WGB","WGB","GREGW BROWN",2011-08-12 00:00:00,"Riffle",200,"Spring"
1,"5ALLD001.54","LLD175R200",1,2009-11-04 13:00:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2010-06-29 00:00:00,"MACS",200,"Fall"
1,"2-JMS115.29","JMS110R200",1,2009-07-07 14:20:00,"1 planariidae","WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2010-06-29 00:00:00,"Riffle",200,"Outside Sample Window"
1,"3-BLD001.54","BLD2627",1,2011-10-11 13:00:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2012-03-23 00:00:00,"MACS",200,"Fall"
1,"5ASTO002.58","STO2103",1,2011-05-16 11:30:00,NA,"WARRENH SMIGO","WHS WHS","WHS","WARRENH SMIGO",2011-11-23 00:00:00,"MACS",200,"Spring"
1,"8-RDY003.43","RDY1802",1,2011-05-02 11:45:00,"High flows all spring season","GREGW BROWN","WGB/JMC","JMC","JEANNEM CLASSEN",2011-09-08 00:00:00,"MACS",200,"Spring"
1,"1AGOO030.75","GOO1702",1,2011-06-08 10:45:00,"High flows all spring season","GREGW BROWN","WGB","WGB","GREGW BROWN",2011-08-12 00:00:00,"Riffle",200,"Spring"
1,"4AIVV002.00","IVV1654",1,2010-09-08 12:00:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2011-07-25 00:00:00,"Riffle",200,"Fall"
1,"1AOPE028.72","OPE762",1,2010-04-06 09:00:00,NA,"WILLIAMJ VAN WART","bvw","RTT","ROBERT (TED)T TURNER",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"6ADOT000.46","DOT1462",1,2010-10-28 10:45:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2011-04-12 00:00:00,"Riffle",200,"Fall"
1,"2-JTH001.52","JTH1420",1,2010-11-05 09:10:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2011-03-11 00:00:00,"Riffle",200,"Fall"
1,"6AMCR007.85","MCR2815",1,2011-08-30 10:00:00,NA,"LANNYL SPARKS","RDM","LLS","LANNYL SPARKS",2012-07-19 00:00:00,"Riffle",200,"Fall"
1,"4BELK000.96","ELK2812",1,2011-08-29 11:00:00,NA,"JASONR HILL","RDM","LLS","LANNYL SPARKS",2012-07-19 00:00:00,"Riffle",200,"Fall"
1,"4BELK000.96","ELK1849",1,2011-05-12 11:35:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2011-11-14 00:00:00,"Riffle",200,"Spring"
1,"6CBER004.10","BER1859",1,2011-06-01 11:15:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2011-11-15 00:00:00,"Riffle",200,"Spring"
1,"4BBIR002.57","BIR2745",1,2011-10-26 11:45:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2012-06-19 00:00:00,"Riffle",200,"Fall"
1,"2-TYE008.77","TYE1767",1,2011-05-17 10:00:00,NA,"WILLIAMJ VAN WART","bvw, rtt, jp","BVW","WILLIAMJ VAN WART",2011-08-29 00:00:00,"Riffle",200,"Spring"
1,"1BSTH005.36","STH759",1,2010-04-27 09:15:00,NA,"WILLIAMJ VAN WART","bvw","BVW","WILLIAMJ VAN WART",2020-07-30 17:19:54,"Riffle",200,"Spring"
1,"6BBUC000.24","BUC2805",1,2011-10-18 09:30:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2012-07-18 00:00:00,"Riffle",200,"Fall"
1,"6BCOC001.19","COC1835",1,2011-06-02 14:35:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2011-11-10 00:00:00,"Riffle",200,"Spring"
1,"6BLCC000.09","LCC1840",1,2011-04-27 15:15:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2011-11-10 00:00:00,"Riffle",200,"Spring"
1,"6BSTC000.04","STC145R200",1,2009-10-06 11:30:00,"Sewage odor and straight pipe discharges observed.","LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2010-06-29 00:00:00,"Riffle",200,"Fall"
1,"6ASAT003.60","SAT1454",1,2010-10-26 11:20:00,"Straight pipes (sewage) discharging to stream","LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2011-04-11 00:00:00,"Riffle",200,"Fall"
1,"6AFOX001.69","FOX2814",1,2011-08-30 12:20:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2012-07-19 00:00:00,"Riffle",200,"Fall"
1,"4ABNR000.40","BNR2768",1,2011-05-31 13:45:00,NA,"RICHARD (DREW)D MILLER","rdm, mlf","RDM","RICHARD (DREW)D MILLER",2012-07-06 00:00:00,"Riffle",200,"Spring"
1,"9-ECM001.01","ECM2810",1,2011-08-29 10:20:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2012-07-18 00:00:00,"Riffle",200,"Fall"
1,"4AGEO006.26","GEO2167",1,2011-04-11 10:45:00,NA,"KELLYJ HAZLEGROVE","mjs","MSJ","MIKEJ SHAVER",2011-12-22 00:00:00,"Riffle",200,"Spring"
1,"2-IVA012.13","IVA2228",1,2011-10-19 10:20:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2012-02-16 00:00:00,"MACS",200,"Fall"
1,"6BMTN003.94","MTN1461",1,2010-11-01 10:40:00,"Grazing cattle across from reach","LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2011-04-11 00:00:00,"Riffle",200,"Fall"
1,"2BBAA003.06","BAA1252",1,2010-11-01 11:00:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2020-07-30 17:19:54,"Riffle",200,"Fall"
1,"4ATIP002.55","TIP2937",1,2012-04-16 10:40:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2012-08-22 00:00:00,"MACS",200,"Spring"
1,"2-WLS023.10","WLS2682",1,2011-09-19 11:55:00,NA,"KELLYJ HAZLEGROVE","mjs","MSJ","MIKEJ SHAVER",2012-06-05 00:00:00,"Boatable",200,"Fall"
1,"1BLNV000.71","LNV1712",1,2011-05-12 09:15:00,NA,"WILLIAMJ VAN WART","bvw, jp","BVW","WILLIAMJ VAN WART",2011-08-15 00:00:00,"Riffle",200,"Spring"
1,"4AGEO006.26","GEO2705",1,2011-10-03 11:30:00,NA,"KELLYJ HAZLEGROVE","mjs","MSJ","MIKEJ SHAVER",2012-06-07 00:00:00,"Riffle",200,"Fall"
1,"2-POL010.11","POL1413",1,2010-09-29 12:25:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2011-03-10 00:00:00,"Riffle",200,"Fall"
1,"2-DDY000.75","DDY2351",1,2011-10-03 10:00:00,NA,"WILLIAMJ VAN WART","bvw,rtt,jp,tmf","BVW","WILLIAMJ VAN WART",2012-03-13 00:00:00,"Riffle",200,"Fall"
1,"6CBYS000.08","BYS3534",1,2012-05-29 12:55:00,"Station shifted downstream approx 25 meters - better habitat.","LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-01-04 00:00:00,"Riffle",200,"Spring"
1,"6CCED000.14","CED3537",1,2012-05-29 13:45:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2013-01-04 00:00:00,"Riffle",200,"Spring"
1,"2-FSP000.53","FSP1789",1,2011-03-03 14:40:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2011-09-01 00:00:00,"Riffle",200,"Spring"
1,"6BCRC000.20","CRC1844",1,2011-04-26 12:05:00,NA,"LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2011-11-14 00:00:00,"Riffle",200,"Spring"
1,"6BMOL001.75","MOL1851",1,2011-05-10 14:00:00,"Cattle in stream.","LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2011-11-14 00:00:00,"Riffle",200,"Spring"
1,"5ATLR006.84","TLR1131",1,2010-03-25 12:30:00,NA,"WILLIAMG SHANABRUCH","WHS WGS","WHS","WARRENH SMIGO",2020-07-30 17:19:54,"MACS",200,"Spring"
1,"5BXAT000.30","PBXATTRO2R200",1,2009-11-18 11:00:00,NA,"ANTONEG SILVIA","AGS, WTH","AGS","ANTONEG SILVIA",2010-06-29 00:00:00,"MACS",200,"Fall"
1,"2-WRD005.40","WRD80R200",1,2009-06-03 09:50:00,NA,"WILLIAMG SHANABRUCH","WGS","WGS","WILLIAMG SHANABRUCH",2010-06-29 00:00:00,"MACS",200,"Spring"
1,"5AMRN000.38","MRN79R200",1,2009-06-03 12:15:00,NA,"WILLIAMG SHANABRUCH","WGS","WGS","WILLIAMG SHANABRUCH",2010-06-29 00:00:00,"MACS",200,"Spring"
1,"8-MPN094.79","MPN1335",1,2010-10-06 11:30:00,"Drought conditions - summer and fall","GREGW BROWN","WGB/JMC","WGB","GREGW BROWN",2020-07-30 17:19:54,"MACS",200,"Fall"
1,"8-MAR008.23","MAR1334",1,2010-10-06 14:55:00,"Drought conditions - summer and fall","GREGW BROWN","WGB/JMC","JMC","JEANNEM CLASSEN",2020-07-30 17:19:54,"MACS",200,"Fall"
1,"9-BMK001.11","BMK2747",1,2011-11-03 11:00:00,NA,"GEORGEJ DEVLIN","GD","GJD","GEORGEJ DEVLIN",2012-06-19 00:00:00,"Riffle",200,"Fall"
1,"3-HAZ042.43","HAZ1327",1,2010-11-19 11:00:00,"Drought conditions - summer and fall","JEANNEM CLASSEN","JMC","WGB","GREGW BROWN",2020-07-30 17:19:54,"Riffle",200,"Fall"
1,"1APIA001.80","PIA2845",1,2012-04-17 13:15:00,NA,"GREGW BROWN","WGB/JMC","WGB","GREGW BROWN",2012-08-03 00:00:00,"Riffle",200,"Spring"
1,"1ALIM001.16","LIM2843",1,2012-04-17 10:00:00,NA,"GREGW BROWN","WGB/JMC","WGB","GREGW BROWN",2012-08-01 00:00:00,"Riffle",200,"Spring"
1,"8-RIG004.13","RIG1803",1,2011-05-12 11:30:00,"High flows all spring season","GREGW BROWN","WGB/JMC","WGB","GREGW BROWN",2011-09-08 00:00:00,"Riffle",200,"Spring"
1,"7-RTT000.74","RTTTRO24",1,2010-10-27 11:10:00,NA,"ANTONEG SILVIA","AGS, CMR","AGS","ANTONEG SILVIA",2011-06-07 00:00:00,"MACS",200,"Fall"
1,"7-TLR000.75","TLRTRO24",1,2010-10-27 09:03:00,NA,"ANTONEG SILVIA","AGS, CMR","AGS","ANTONEG SILVIA",2011-06-07 00:00:00,"MACS",200,"Fall"
1,"1ACOW000.38","COW3332",1,2012-04-30 11:00:00,NA,"WILLIAMG SHANABRUCH","WHS, WGS","WGS","WILLIAMG SHANABRUCH",2012-11-09 00:00:00,"MACS",200,"Spring"
1,"2-CRG074.32","CRG1522",1,2010-09-16 10:15:00,NA,"GEORGEJ DEVLIN","GJD","RDM","RICHARD (DREW)D MILLER",2011-07-05 00:00:00,"Riffle",200,"Fall"
1,"4ABWR045.80","BWR2788",1,2011-11-15 10:15:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2012-07-17 00:00:00,"Riffle",200,"Fall"
1,"4ASRE033.19","SRE2784",1,2011-11-07 10:45:00,NA,"RICHARD (DREW)D MILLER","RDM, MRD","GJD","GEORGEJ DEVLIN",2012-07-17 00:00:00,"Riffle",200,"Fall"
1,"4ASRE031.00","SRE2786",1,2011-11-07 12:15:00,NA,"RICHARD (DREW)D MILLER","RDM, MRD","GJD","GEORGEJ DEVLIN",2012-07-17 00:00:00,"Riffle",200,"Fall"
1,"5AXBL000.80","XBL1311",1,2010-10-14 11:30:00,"Picked entire sample and only had 121 bugs","KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2020-07-30 17:19:54,"MACS",200,"Fall"
1,"5AXBL001.18","XBL1308",1,2010-10-14 12:30:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2020-07-30 17:19:54,"MACS",200,"Fall"
1,"2-LIJ003.06","LIJ1751",1,2011-04-21 11:00:00,NA,"WILLIAMJ VAN WART","bvw, rtt","BVW","WILLIAMJ VAN WART",2011-08-25 00:00:00,"Riffle",200,"Spring"
1,"6ABLC002.30","BLC1852",1,2011-04-27 11:30:00,"Signs of recent scouring.","LANNYL SPARKS","REC","REC","RAYMONDE CUMBO",2011-11-14 00:00:00,"Riffle",200,"Spring"
1,"4ATEL001.02","TEL3633",1,2011-11-03 13:30:00,NA,"RICHARD (DREW)D MILLER","RDM","RDM","RICHARD (DREW)D MILLER",2013-01-29 00:00:00,"Riffle",200,"Fall"
1,"2-PCT002.46","PCT2256",1,2011-11-02 10:00:00,NA,"MATTW CARTER","WHS WGS","WHS","WARRENH SMIGO",2012-02-22 00:00:00,"Riffle",200,"Fall"
1,"4AFAL000.92","FAL2724",1,2012-03-13 10:35:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2012-06-11 00:00:00,"MACS",200,"Spring"
1,"6BSEL001.81","SEL1847",1,2011-05-10 11:00:00,"Sample suspect due to very low flow","LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2011-11-14 00:00:00,"Riffle",200,"Spring"
1,"2-BNF003.52","BNF1306",1,2010-11-16 10:25:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2020-07-30 17:19:54,"Riffle",200,"Fall"
1,"2-HOL003.15","HOL2225",1,2011-09-29 09:50:00,NA,"KELLYJ HAZLEGROVE","Hazlegrove","KJW","KELLYJ HAZLEGROVE",2012-02-16 00:00:00,"Riffle",200,"Fall"
1,"9-MER002.99","MER3532",1,2012-05-02 12:30:00,"Station shifted approx. 250 meters downstream due to posted land.","LANNYL SPARKS","REC","LLS","LANNYL SPARKS",2013-01-04 00:00:00,"Riffle",200,"Spring"
1,"6BIND010.25","IND2831",1,2011-11-03 12:20:00,NA,"LANNYL SPARKS","LLS","LLS","LANNYL SPARKS",2012-07-19 00:00:00,"Riffle",200,"Fall"
1,"4ABWR061.20","BWR3639",1,2011-11-15 12:00:00,NA,"RICHARD (DREW)D MILLER","rdm","RDM","RICHARD (DREW)D MILLER",2013-01-29 00:00:00,"Riffle",200,"Fall"
1,"4ALLE005.22","LLE2787",1,2011-11-14 11:00:00,NA,"RICHARD (DREW)D MILLER","RDM","GJD","GEORGEJ DEVLIN",2012-07-17 00:00:00,"Riffle",200,"Fall"
1,"8-MPN094.79","MPN1798",1,2011-05-31 11:15:00,"High flows all spring season","GREGW BROWN","WGB","JMC","JEANNEM CLASSEN",2011-09-08 00:00:00,"MACS",200,"Spring"
1,"4ATRR001.92","TRR2709",1,2011-10-11 12:10:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2012-06-07 00:00:00,"MACS",200,"Fall"
1,"8-RDY003.43","RDY2735",1,2011-09-01 14:30:00,NA,"GREGW BROWN","WGB/JMC","WGB","GREGW BROWN",2012-06-14 00:00:00,"MACS",200,"Fall"
1,"4ASRW002.32","SRW2171",1,2011-05-06 11:00:00,NA,"MIKEJ SHAVER","mjs","MSJ","MIKEJ SHAVER",2011-12-22 00:00:00,"MACS",200,"Spring"
1,"5ASNY003.19","SNY2274",1,2011-10-17 11:30:00,NA,"WARRENH SMIGO","WHS WGS","WHS","WARRENH SMIGO",2012-02-24 00:00:00,"MACS",200,"Fall"
1,"2-JKS006.67","JKS1350",1,2010-08-24 10:45:00,NA,"GEORGEJ DEVLIN","GJD","GJD","GEORGEJ DEVLIN",2020-07-30 17:19:54,"Riffle",200,"Fall"
